feature,chi2_score,p_value
team monkey,0.6954789114612734,0.40430702835553045
expired renew,0.6954006579460976,0.40433346895667155
brings smile,0.695315784083176,0.40436214931804604
review strengthen,0.6950572365199222,0.40444953534956407
efforts maintaining,0.6950572365199222,0.40444953534956407
want join,0.6950050128975471,0.4044671896633122
permit_mynetworks,0.694975417571869,0.40447719492924805
0800,0.6949645529605465,0.4044808680095321
5815,0.6945978904657877,0.40460485687886527
consideration thank,0.6942718193326636,0.40471516616021974
bright future,0.6942423321634139,0.4047251437807444
recipients,0.6940785172463344,0.40478058063358013
sed,0.6939082887784892,0.4048381996490994
rodriguez reaching,0.6938907626306291,0.40484413258797913
py update,0.6938856475243709,0.4048458641739713
forward receiving,0.693869534963146,0.4048513187325582
increased refund,0.6938505703926754,0.4048577389145366
valued user,0.6937771427191133,0.40488259819678696
legal regulations,0.6935853453079248,0.4049475426200121
tournament,0.6934662565162687,0.40498787486807764
dr emily,0.6933475153288976,0.40502809523114847
dear noah,0.6931414712653364,0.4050979009222071
lives war,0.6926081391825003,0.4052786701702561
exciting financial,0.69249686894692,0.4053163993059581
safety committee,0.6924923101581708,0.40531794519404996
notch,0.6923477028317162,0.4053669860978878
lead permanent,0.6922506707786373,0.40539989758586237
activity neighborhood,0.6921335912683229,0.4054396139993419
account outstanding,0.6920385952072952,0.40547184331003416
link123 com,0.6918552583392719,0.40553405458714387
link123,0.6918552583392719,0.40553405458714387
avoid disruptions,0.6918258979944055,0.4055440186608217
profitable,0.6913476367389416,0.40570637744108806
affected war,0.6912919039227532,0.4057253036393529
administrator message,0.6909286699624886,0.40584868516808636
inet,0.6907735410358209,0.40590139531353975
winning,0.6907239002153147,0.4059182645254452
brian wilson,0.6907041628888378,0.4059249720551582
team excited,0.6906871471407017,0.4059307548142038
exclusive financial,0.6906101283796915,0.40595693095199226
application com,0.6905710703668057,0.4059702064259727
individuals don,0.6905644820558419,0.40597244579730063
portal view,0.6901136824898682,0.4061257157794992
844,0.6899656273357224,0.4061760723755833
like remind,0.6899510358303297,0.40618103574026554
combat zones,0.6899081952870675,0.40619560865182036
deployed combat,0.6899081952870675,0.40619560865182036
jessen,0.6896779903019532,0.4062739297385476
manual,0.6896128946807978,0.4062960807877195
wetransfer jose,0.6894997774878846,0.40633457704898235
old,0.6894133843327808,0.40636398212768066
past involvement,0.6893912565320456,0.40637151412463113
abc social,0.6892890443038187,0.4064063084021664
access exclusive,0.6890685662935454,0.40648137662188033
integration,0.6890453302168214,0.4064892892088099
family,0.6890108502572487,0.40650103109323465
socialmedia com,0.6889551660263438,0.4065199949766479
com access,0.6889263930229542,0.4065297944497961
increase storage,0.6888748673552364,0.40654734386027813
vous,0.6888675658362943,0.4065498308144283
gpg,0.6888318728447669,0.4065619884453734
joshua,0.6884123891332683,0.4067049115008107
draw attention,0.6883844917372429,0.40671441908046446
lists debian,0.6880951579061134,0.4068130447600157
debian org,0.6880951579061134,0.4068130447600157
ham spam,0.6880917708341856,0.4068141995238439
unknown,0.6880267625262615,0.4068363639163608
hints,0.6876904405334098,0.4069510601495262
voice message,0.6875890493008421,0.40698564699155004
benjamin mitchell,0.6874356553393179,0.4070379813214071
platform wanted,0.6874224499950095,0.40704248712784885
active learning,0.687309211332879,0.4070811283837138
unforgettable evening,0.6871981873267887,0.4071190191311772
breaking,0.6871183133416326,0.4071462820605575
journey click,0.6869634608187775,0.4071991446006339
linux user,0.6869430712876643,0.40720610579406624
selected join,0.6868613200903286,0.40723401823514593
type text,0.6867227026151517,0.40728135302388035
community relations,0.6866831880330642,0.4072948478518944
partner best,0.6865950834482888,0.40732493925958
continue jose,0.6863341915361894,0.40741406388093004
ve dreamed,0.6863033641827275,0.40742459685798493
updating,0.6861565705142281,0.4074747582531182
don reply,0.6859830721178963,0.4075340566845178
inquiries assistance,0.6859171141968935,0.40755660315650966
information recommend,0.685804095098278,0.4075952408540703
finds records,0.6855686955445608,0.4076757338381861
richard thompson,0.6855249048108363,0.40769071029703874
assure refund,0.6850070916069357,0.4078678638987001
learn mission,0.6848711620770301,0.40791438663517954
calculated accurately,0.6846018609424112,0.4080065796177377
refund calculated,0.6846018609424112,0.4080065796177377
mandatory service,0.6846008667230044,0.4080069200369989
process refund,0.6844176002489082,0.4080696773217196
inform critical,0.6842299231831288,0.40813395962737054
thank understanding,0.6842145689410295,0.4081392193504787
direct official,0.6839481427335479,0.4082305016886276
presence contribute,0.6836728744250044,0.40832484493862564
180,0.6833479471405803,0.40843624906696663
collaborate,0.6832362752242228,0.4084745470440826
today support,0.6829114216405501,0.4085859858120484
culprit,0.6828496025012316,0.40860719749082364
avoid suspension,0.6828257123257089,0.40861539523499735
testing center,0.6828127828220605,0.40861983200305796
password click,0.6828095706681394,0.4086209342668451
x11,0.6826986774430481,0.4086589904072093
feed,0.6825351123451937,0.4087151318814889
andrew davis,0.6825244258209542,0.4087188002781177
payment receipt,0.6822553535540223,0.4088111814853439
update dear,0.6822275472231845,0.408820730044696
uniform,0.681992627795459,0.40890141330570995
rewards,0.6819478327719436,0.40891680084491333
pending sent,0.6817317135354661,0.40899105191237073
hit,0.6816067313712115,0.4090340004789347
equal housing,0.681434727811419,0.409093118191448
lender,0.681434727811419,0.409093118191448
housing lender,0.681434727811419,0.409093118191448
726 726,0.6814310362691655,0.4090943871139421
0861 726,0.6814310362691655,0.4090943871139421
termination,0.6814140827483248,0.4091002147535706
elif opt,0.6812540838055865,0.4091552191376765
accessed,0.6812260791675362,0.40916484767968553
esta,0.681225832486342,0.40916493249498087
smartphone giveaway,0.6811161484105556,0.40920264723977795
message date,0.6808613697382002,0.40929027230158854
speaking,0.6808317150765479,0.40930047310722706
tridge,0.6807708909248409,0.40932139696758496
la,0.6806923043766688,0.40934843352154393
christopher johnson,0.6805146797241237,0.40940955235432686
difference life,0.6804814766606098,0.409420978677164
2079970,0.6802550980664328,0.4094988958702782
regards christopher,0.6802547310515755,0.40949902221071954
ve got,0.6801297683054968,0.40954204245944714
presence,0.6798761529850996,0.4096293736508895
olivia mitchell,0.6798294919275767,0.40964544413745996
user7 gvc,0.679822007139423,0.4096480220518315
user7,0.679822007139423,0.4096480220518315
woehl wrote,0.6798189039674613,0.4096490908548167
wolfgang woehl,0.6798189039674613,0.4096490908548167
woehl,0.6798189039674613,0.4096490908548167
make contribution,0.6796893201374108,0.4096937261310649
contribution learn,0.6796893201374108,0.4096937261310649
opening,0.6795943884259342,0.40972642998732556
daily commute,0.679533728751321,0.40974732917862466
illicit,0.6794425348112625,0.40977875134582953
ma,0.6794284994002535,0.4097835877605015
00 shipping,0.6793593349772786,0.40980742211982235
life luxury,0.6792284974404432,0.4098525148741947
organization offers,0.679103007623028,0.409895771405968
confidentiality account,0.6790062626111026,0.4099291241406946
transforming,0.6789077930060519,0.4099630755239406
consistent vigilance,0.6786576454702592,0.4100493426071793
participation thank,0.6785364494722017,0.41009114844067873
communication settings,0.6784538063444638,0.4101196592863753
visit communication,0.6784538063444638,0.4101196592863753
time visit,0.6784538063444638,0.4101196592863753
page account,0.6784538063444638,0.4101196592863753
sent netflix,0.6784538063444638,0.4101196592863753
membership change,0.6784538063444638,0.4101196592863753
tokenize,0.6784475769739908,0.41012180845942126
activity detected,0.678269457649816,0.41018326778417824
continue enjoy,0.6781095873165268,0.4102384419055308
strategy,0.677615332036606,0.410409087326999
martinez community,0.6775288589019695,0.4104389535704873
rare opportunity,0.6774722706384189,0.4104584998553741
troop support,0.6772365309573992,0.4105399419889112
invitation exclusive,0.6771567983719313,0.41056749297329864
emails stopped,0.6770189972759033,0.4106151155010974
use services,0.6770189972759033,0.4106151155010974
click copyright,0.6770189972759033,0.4106151155010974
copyright monkey,0.6770189972759033,0.4106151155010974
financial matter,0.6769425874719832,0.41064152538345455
alert com,0.6768182550662709,0.41068450432456194
details failure,0.6767731635088983,0.41070009310649336
claim initiate,0.6767382069461731,0.4107121786782576
city,0.6765481726857179,0.4107778885944482
latest lottery,0.6764064260668263,0.41082691171834096
giving way,0.6762630743347052,0.41087649872990517
claim cash,0.6761860481460532,0.410903146612542
participate exclusive,0.6760460082000206,0.4109516011726968
report online,0.6759980797980645,0.41096818658469103
ati,0.6759429042384999,0.410987281063816
hello matthew,0.6759206851544639,0.41099497074006264
resulted overpayment,0.6758843037789584,0.41100756222047663
terminate,0.6758673959816945,0.411013414149596
verification dear,0.6757634568493498,0.41104939104203575
join noble,0.6757442682115022,0.4110560333935841
jennifer roberts,0.6755110288537534,0.4111367843209528
inform social,0.675483092377066,0.4111464579102202
inviting,0.675481290947445,0.4111470817044014
sql,0.6754669887350535,0.4111520342853161
encountered,0.6752696755243013,0.41122036902037584
utmost discretion,0.6751527292410886,0.411260878477292
customer regret,0.6750377064243023,0.41130072739087287
carlos,0.6750287891419907,0.41130381696338636
xyz,0.6749552965311006,0.41132928126420276
expertise make,0.6749347382855926,0.41133640486326106
fortune favors,0.6747497684502259,0.41140050658736427
remember fortune,0.6747497684502259,0.41140050658736427
total expires,0.6745457783240681,0.4114712169014093
affected,0.6742958496476827,0.4115578755788114
stay engaged,0.6741176739060528,0.4116196715201763
responsive notifications,0.6741176739060528,0.4116196715201763
engage network,0.6741176739060528,0.4116196715201763
account warm,0.6741131360754798,0.4116212455353562
sending emails,0.6741064808520704,0.41162355401631434
street,0.6739061059989893,0.41169306648329873
read message,0.6739010876759557,0.41169480762246846
satisfaction,0.6737951702092142,0.4117315588945478
update continue,0.6737743504826571,0.41173878349765314
expected,0.6737733977895711,0.41173911409385366
com exclusive,0.673252288976433,0.41192000390292716
volunteer coordinator,0.6728778073143427,0.4120500681378976
sign volunteer,0.6728778073143427,0.4120500681378976
options html_ui,0.6725813003671444,0.4121530933039824
wouldn,0.6725377223659409,0.4121682382444575
removal,0.6725282494775121,0.41217153052632916
policy,0.6722563518179503,0.4122660445037294
security activity,0.6721692261720043,0.41229633689371414
model smartphone,0.6720711905997485,0.41233042644062656
details model,0.6720711905997485,0.41233042644062656
maintain quality,0.6719005574774106,0.41238976998131927
exciting career,0.671785966870348,0.4124296298802238
vahe,0.6716896344702035,0.4124631431299848
yield,0.6716689799507755,0.4124703291904581
ui,0.6712562793559337,0.41261395351126673
comfort,0.6711053819056143,0.41266648589777055
dkim ssp,0.671024896294147,0.41269450963366017
verification link10,0.670964618578642,0.4127154991594423
extension,0.6708702555252191,0.4127483608303193
process kindly,0.6707967701515045,0.4127739545819735
create safer,0.6707027260103402,0.4128067120325677
service announcement,0.6706297176900962,0.4128321449327059
finds filled,0.6706223046458992,0.41283472744186334
kindness warm,0.6704590851496376,0.41289159485440163
substantial sum,0.6704513089321198,0.4128943044600507
discovered error,0.670313982141153,0.4129421599993732
regards sarah,0.6701318706963726,0.4130056346922366
remarkable success,0.6700376332263549,0.41303848668825727
overseas contribute,0.6699528829857209,0.4130680346494462
development,0.6699281863356226,0.4130766456625099
concerns feel,0.6696592376022559,0.4131704375299611
1999,0.6696487832639282,0.41317408395977595
donation visiting,0.6695639894485503,0.41320366144666365
sarahjohnson account,0.6691957521030165,0.41333214501432813
accessing,0.6691947312823128,0.41333250127609134
stand solidarity,0.6691574485142664,0.4133455131026498
queued pending,0.668999880394821,0.41340051165295677
discovery thank,0.6689951302131838,0.4134021698535669
matter essential,0.668826642485707,0.41346099216069854
sincerely olivia,0.6685355396212109,0.41356265091266675
tcltk,0.6684100262899504,0.4136064939908245
original message,0.6683862607728809,0.41361479630001985
special discount,0.6683697252432199,0.4136205730113849
passive,0.6682608000431931,0.4136586291681529
passive income,0.6682608000431931,0.4136586291681529
charitable organization,0.6681878202418694,0.41368412965910695
jose new,0.6681504092098671,0.41369720266557974
